transaction_id,account_id,transaction_date,amount
5495,749700,2024-07-08,201.3
5496,749700,2024-03-29,53.21
5497,274068,2024-04-22,351.72
5498,997391,2024-07-01,131.3
5499,379154,2024-08-29,402.55
5500,379154,2024-01-12,864.81
5501,274068,2024-02-06,734.08
5502,274068,2023-10-29,376.22
5503,997391,2024-04-28,355.54
5504,274068,2024-03-16,450.51
5505,379154,2024-06-23,380.58
5506,379154,2024-09-08,168.58
5507,653167,2024-04-26,902.96
5508,274068,2024-06-28,878.76
5509,997391,2024-02-14,450.83
5510,653167,2024-06-14,412.74
5511,653167,2024-01-21,279.05
5512,274068,2024-01-27,566.96
5513,274068,2024-06-02,767.54
5514,997391,2024-02-23,181.38
5515,997391,2024-03-30,298.1
5516,653167,2024-03-18,113.91
5517,653167,2024-01-06,555.77
5518,749700,2024-02-07,719.58
5519,653167,2024-01-30,137.4
5520,997391,2024-04-02,177.08
5521,274068,2022-11-22,590.38
5522,749700,2024-07-25,394.89
5523,379154,2024-08-09,85.02
5524,749700,2024-06-27,769.33
5525,274068,2024-05-24,192.11
5526,379154,2021-09-10,124.41
5527,653167,2024-06-06,181.74
5528,653167,2024-06-17,39.3
5529,274068,2024-07-27,869.4
5530,749700,2021-09-29,612.85
5531,653167,2024-03-18,229.12
5532,653167,2024-09-07,614.55
5533,274068,2024-04-11,999.51
5534,997391,2024-02-09,614.75
5535,379154,2022-11-26,635.18
5536,997391,2023-06-18,284.87
5537,749700,2024-09-12,467.81
5538,653167,2024-01-09,161.91
5539,379154,2021-06-19,571.55
5540,749700,2024-08-09,415.15
5541,653167,2024-03-30,183.39
5542,997391,2024-05-20,598.17
5543,379154,2024-04-21,76.1
5544,997391,2023-02-02,994.72
5545,379154,2022-09-12,574.26
5546,749700,2024-04-28,326.63
5547,274068,2024-05-31,797.72
5548,379154,2022-10-09,788.04
5549,997391,2022-09-03,887.36
5550,997391,2021-08-22,462.2
5551,379154,2021-06-20,337.77
5552,997391,2024-01-07,176.7
5553,997391,2024-08-28,995.46
5554,997391,2023-10-20,32.08
5555,379154,2022-03-16,357.13
5556,379154,2021-09-13,296.95
5557,749700,2024-09-15,92.45
5558,749700,2024-06-06,671.49
5559,653167,2024-05-09,45.43
5560,749700,2024-01-23,46.18
5561,653167,2024-01-08,584.28
5562,749700,2021-03-14,456.46
5563,997391,2024-01-17,566.74
5564,379154,2022-09-28,716.36
5565,997391,2022-10-21,817.59
5566,653167,2021-12-11,50.14
5567,997391,2024-07-25,852.05
5568,653167,2024-06-12,803.43
5569,653167,2024-05-23,816.99
5570,379154,2022-07-01,510.49
5571,379154,2024-03-29,367.86
5572,997391,2023-07-29,108.83
5573,653167,2022-08-07,399.68
5574,653167,2024-01-14,26.08
5575,997391,2024-06-24,407.15
5576,379154,2024-01-07,876.59
5577,653167,2024-04-08,405.7
5578,653167,2024-03-02,261.8
5579,653167,2024-07-23,47.37
5580,749700,2023-10-19,762.28
5581,274068,2023-06-22,768.34
5582,749700,2023-07-26,557.07
5583,653167,2024-02-18,474.22
5584,997391,2022-01-06,995.01
5585,749700,2022-03-28,133.65
5586,749700,2024-07-27,816.98
5587,379154,2024-01-17,973.77
5588,274068,2024-07-19,367.28
5589,379154,2024-01-09,599.99
5590,749700,2024-05-15,443.79
5591,379154,2024-03-15,366.79
5592,749700,2024-06-11,299.94
5593,653167,2024-03-27,954.39
5594,274068,2024-04-25,755.69
5595,274068,2024-08-07,552.9
5596,379154,2024-01-22,726.73
5597,274068,2023-10-28,78.37
5598,379154,2024-09-12,34.51
5599,997391,2024-02-07,388.96
5600,379154,2024-07-13,777.31
5601,997391,2024-07-01,485.77
5602,997391,2024-05-24,215.96
5603,379154,2024-08-30,576.93
5604,274068,2021-10-23,452.56
5605,997391,2022-07-05,81.5
5606,274068,2024-03-09,357.04
5607,274068,2024-03-13,767.78
5608,749700,2024-04-11,366.86
5609,379154,2023-12-07,872.56
5610,274068,2024-02-21,823.5
5611,997391,2024-08-06,287.5
5612,749700,2024-04-29,933.24
5613,749700,2024-02-02,50.67
5614,274068,2024-01-16,246.7
5615,379154,2024-04-03,555.0
5616,749700,2023-09-12,521.53
5617,749700,2024-07-14,975.15
5618,379154,2024-03-25,506.76
5619,997391,2024-02-24,595.2
5620,379154,2024-09-30,463.43
5621,274068,2021-11-21,327.22
5622,749700,2022-05-14,856.21
5623,997391,2024-01-02,845.86
5624,274068,2024-07-26,594.08
5625,653167,2024-06-02,423.76
5626,997391,2021-07-05,185.55
5627,274068,2024-02-28,833.11
5628,379154,2024-08-26,429.38
5629,274068,2023-09-24,490.42
5630,997391,2021-05-05,849.87
5631,274068,2024-05-26,771.74
5632,997391,2024-02-15,998.57
5633,274068,2022-02-21,217.24
5634,749700,2024-06-24,762.43
5635,749700,2023-02-09,314.49
5636,997391,2022-01-25,191.54
5637,749700,2024-03-28,457.41
5638,379154,2021-12-30,638.36
5639,749700,2024-09-05,119.32
5640,749700,2024-01-31,644.53
5641,749700,2024-01-16,802.42
5642,274068,2024-07-01,207.25
5643,653167,2023-10-30,199.36
5644,749700,2024-08-29,490.24
5645,379154,2022-02-23,663.47
5646,653167,2024-09-28,847.26
5647,997391,2021-08-06,68.3
5648,653167,2024-04-05,931.16
5649,997391,2024-04-17,883.86
5650,274068,2024-09-28,604.76
5651,653167,2024-04-18,355.28
5652,274068,2024-04-01,464.77
5653,997391,2021-01-24,922.47
5654,749700,2024-09-08,501.08
5655,749700,2024-03-27,751.95
5656,274068,2024-03-22,710.61
5657,749700,2024-07-02,412.05
5658,653167,2022-04-03,608.88
5659,653167,2024-05-19,715.78
5660,274068,2024-02-10,405.93
5661,749700,2024-01-23,882.62
5662,379154,2024-08-18,758.44
5663,653167,2022-09-06,175.65
5664,749700,2023-08-24,646.36
5665,653167,2024-09-07,613.06
5666,749700,2023-03-07,656.41
5667,274068,2024-05-30,803.81
5668,997391,2024-08-19,798.81
5669,997391,2024-08-31,522.57
5670,997391,2023-05-07,681.01
5671,379154,2024-07-24,168.98
5672,749700,2024-04-18,932.11
5673,274068,2024-02-24,689.72
5674,749700,2023-05-27,402.87
5675,653167,2022-05-25,745.63
5676,749700,2024-03-16,291.0
5677,379154,2022-03-23,109.03
5678,379154,2024-04-19,359.98
5679,749700,2021-06-19,1.58
5680,997391,2021-04-28,835.75
5681,997391,2023-01-12,58.95
5682,274068,2024-01-18,59.97
5683,653167,2024-03-16,643.38
5684,749700,2021-12-05,30.77
5685,653167,2024-06-11,919.76
5686,749700,2024-07-14,808.14
5687,653167,2024-04-15,733.5
5688,379154,2023-11-15,115.14
5689,749700,2024-04-24,22.02
5690,274068,2024-02-20,629.06
5691,997391,2024-08-12,612.7
5692,274068,2024-03-16,815.74
5693,749700,2021-09-20,434.62
5694,997391,2024-05-27,169.75
5695,274068,2021-03-04,964.92
5696,274068,2024-07-25,247.05
5697,749700,2024-02-17,288.67
5698,653167,2024-01-18,877.72
5699,274068,2024-02-01,10.49
5700,749700,2024-05-01,560.52
5701,997391,2024-05-05,898.4
5702,274068,2024-03-18,60.72
5703,274068,2022-03-26,719.0
5704,749700,2024-04-09,137.06
5705,997391,2024-02-02,99.5
5706,274068,2024-02-14,715.3
5707,997391,2024-07-30,595.16
5708,274068,2022-05-01,105.47
5709,653167,2023-01-07,440.76
5710,997391,2024-08-05,352.06
5711,274068,2022-06-24,176.57
5712,997391,2024-06-20,363.12
5713,653167,2021-12-27,248.85
5714,653167,2021-01-20,265.1
5715,749700,2024-06-22,950.96
5716,749700,2021-11-08,178.84
5717,997391,2021-07-06,908.05
5718,997391,2024-05-02,306.56
5719,749700,2023-10-31,741.92
5720,379154,2024-01-11,177.89
5721,997391,2024-05-01,557.12
5722,274068,2024-04-29,528.49
5723,379154,2021-03-03,276.92
5724,379154,2021-01-19,449.99
5725,749700,2024-01-24,249.31
5726,274068,2023-05-29,449.0
5727,379154,2021-12-09,387.51
5728,379154,2022-11-05,300.57
5729,749700,2024-08-31,478.07
5730,749700,2024-01-10,923.5
5731,997391,2023-09-16,195.76
5732,653167,2024-03-02,7.12
5733,653167,2023-07-16,94.19
5734,379154,2021-05-15,237.28
5735,379154,2024-01-09,834.44
5736,379154,2024-09-10,236.99
5737,653167,2022-01-22,446.89
5738,379154,2024-04-16,723.47
5739,379154,2021-07-01,935.69
5740,653167,2024-05-31,4.4
5741,379154,2024-09-12,261.58
5742,997391,2022-06-18,339.13
5743,997391,2022-05-02,212.32
5744,274068,2024-09-21,789.88
5745,749700,2021-04-09,730.78
5746,653167,2024-09-08,3.8
5747,749700,2023-10-06,481.81
5748,274068,2023-11-12,948.86
5749,274068,2024-02-23,825.96
5750,749700,2024-05-24,941.03
5751,653167,2024-05-25,979.96
5752,749700,2024-04-12,901.81
5753,379154,2024-05-11,318.0
5754,653167,2023-09-28,55.88
5755,997391,2024-03-04,936.17
5756,749700,2023-11-26,176.4
5757,997391,2021-01-17,798.6
5758,997391,2024-08-28,818.53
5759,653167,2024-01-15,906.28
5760,653167,2021-07-18,326.53
5761,997391,2023-03-31,906.18
5762,749700,2024-05-16,909.64
5763,749700,2024-05-23,295.12
5764,379154,2024-06-28,572.56
5765,379154,2024-04-24,609.96
5766,653167,2024-05-14,745.12
5767,749700,2021-01-27,402.31
5768,379154,2024-05-08,857.4
5769,653167,2021-05-29,476.57
5770,274068,2024-03-21,325.1
5771,653167,2024-04-08,435.7
5772,274068,2024-07-24,843.84
5773,749700,2024-09-10,14.99
5774,997391,2024-06-10,916.66
5775,749700,2024-08-23,642.9
5776,379154,2021-07-21,977.73
5777,749700,2024-06-10,899.94
5778,274068,2024-05-31,945.7
5779,379154,2024-06-23,143.47
5780,653167,2024-09-22,115.36
5781,653167,2024-04-17,207.89
5782,274068,2021-05-28,323.73
5783,379154,2024-06-18,358.73
5784,379154,2024-06-10,139.85
5785,749700,2024-07-21,705.99
5786,379154,2024-09-09,390.89
5787,997391,2024-08-09,610.47
5788,379154,2022-11-17,531.53
5789,274068,2024-05-29,456.37
5790,749700,2024-03-23,658.13
5791,653167,2024-05-04,41.44
5792,379154,2024-05-22,13.26
5793,997391,2022-05-31,859.78
5794,379154,2022-03-21,41.74
5795,749700,2024-07-16,495.64
5796,749700,2024-08-28,270.84
5797,749700,2021-04-20,965.09
5798,749700,2024-04-04,574.2
5799,379154,2024-09-14,242.43
5800,749700,2024-02-08,365.8
5801,274068,2024-03-14,121.06
5802,749700,2023-05-15,55.14
5803,653167,2024-07-23,166.63
5804,653167,2024-09-21,621.01
5805,997391,2024-08-27,512.56
5806,997391,2022-08-19,848.08
5807,997391,2022-10-17,26.47
5808,274068,2024-01-11,988.99
5809,997391,2024-07-03,390.56
5810,274068,2021-03-30,528.41
5811,274068,2024-01-20,427.84
5812,997391,2024-09-11,438.85
5813,379154,2024-04-27,620.13
5814,997391,2024-02-21,106.08
5815,274068,2024-07-29,61.7
5816,997391,2024-06-25,162.22
5817,274068,2024-09-16,220.12
5818,997391,2024-04-08,23.74
5819,379154,2024-03-01,449.09
5820,379154,2024-03-13,157.78
5821,274068,2022-11-05,660.3
5822,653167,2024-05-20,22.73
5823,379154,2022-10-08,406.44
5824,997391,2021-08-21,239.16
5825,653167,2024-03-30,375.62
5826,997391,2024-06-10,296.25
5827,653167,2024-08-23,269.79
5828,749700,2024-03-04,640.54
5829,379154,2024-05-11,541.13
5830,749700,2024-01-03,799.19
5831,997391,2022-05-11,27.89
5832,997391,2024-02-04,724.58
5833,274068,2024-06-22,291.41
5834,274068,2024-05-08,527.01
5835,274068,2023-09-18,817.39
5836,274068,2024-01-17,807.5
5837,379154,2024-06-26,613.63
5838,749700,2024-07-05,751.22
5839,653167,2024-01-03,962.44
5840,749700,2024-06-05,679.12
5841,653167,2024-02-22,831.06
5842,749700,2022-06-27,421.96
5843,274068,2021-07-18,147.43
5844,749700,2024-02-04,162.29
5845,379154,2023-07-07,804.37
5846,379154,2024-05-03,565.82
5847,997391,2024-07-09,614.19
5848,653167,2024-04-23,304.94
5849,379154,2024-07-22,462.86
5850,997391,2024-04-27,570.02
5851,997391,2023-11-26,415.53
5852,274068,2024-07-12,402.3
5853,749700,2022-11-08,812.25
5854,749700,2023-04-03,409.92
5855,379154,2024-05-24,259.05
5856,749700,2024-09-17,379.78
5857,379154,2024-06-02,613.55
5858,749700,2021-08-29,669.29
5859,997391,2024-07-14,963.26
5860,749700,2024-01-12,478.48
5861,997391,2023-01-31,416.49
5862,997391,2021-05-23,185.84
5863,379154,2024-02-19,66.39
5864,749700,2022-04-02,465.88
5865,653167,2022-11-16,660.92
5866,379154,2021-02-21,372.98
5867,749700,2022-09-27,567.91
5868,379154,2024-08-20,398.44
5869,997391,2024-09-11,594.62
5870,997391,2022-08-19,463.17
5871,997391,2024-07-02,473.06
5872,379154,2024-04-06,329.28
5873,653167,2024-09-01,824.57
5874,997391,2024-07-15,345.22
5875,274068,2024-07-15,629.45
5876,653167,2024-06-18,915.63
5877,274068,2024-06-22,476.26
5878,997391,2021-03-23,858.46
5879,749700,2023-04-26,113.56
5880,274068,2024-08-18,733.7
5881,379154,2024-09-06,607.02
5882,749700,2024-06-24,152.7
5883,997391,2024-02-26,954.77
5884,653167,2024-04-05,676.12
5885,653167,2024-01-29,800.98
5886,749700,2021-07-26,925.74
5887,274068,2023-08-26,835.14
5888,274068,2024-08-13,909.29
5889,749700,2023-06-20,586.06
5890,653167,2021-02-24,843.67
5891,997391,2024-07-09,201.12
5892,997391,2023-01-03,834.06
5893,274068,2024-04-07,164.88
5894,653167,2024-02-08,608.81
5895,997391,2022-04-16,692.98
5896,379154,2024-07-24,510.68
5897,274068,2024-02-18,360.82
5898,749700,2024-05-02,567.9
5899,379154,2024-04-09,685.63
5900,997391,2024-09-18,734.23
5901,749700,2024-01-28,258.37
5902,653167,2024-08-23,328.04
5903,997391,2023-02-22,582.06
5904,274068,2024-01-23,655.21
5905,379154,2024-05-30,663.31
5906,274068,2024-02-27,699.58
5907,653167,2024-04-17,855.37
5908,274068,2024-02-16,361.24
5909,653167,2021-09-14,482.83
5910,749700,2024-05-24,853.58
5911,653167,2024-09-15,355.1
5912,653167,2021-07-07,254.15
5913,379154,2023-11-16,107.44
5914,274068,2023-09-11,567.34
5915,274068,2023-06-01,33.55
5916,274068,2024-05-23,841.94
5917,653167,2024-09-30,87.94
5918,274068,2024-09-23,631.31
5919,997391,2024-06-11,552.86
5920,653167,2024-08-31,926.93
5921,653167,2024-01-23,932.76
5922,749700,2024-02-10,19.93
5923,997391,2022-09-06,856.43
5924,997391,2023-03-08,387.49
5925,379154,2024-04-02,1.4
5926,997391,2023-09-20,661.3
5927,653167,2024-07-06,115.61
5928,749700,2024-01-25,237.17
5929,274068,2022-05-01,950.25
5930,379154,2023-01-26,497.47
5931,749700,2024-02-17,223.71
5932,274068,2024-06-09,317.78
5933,997391,2024-05-24,402.22
5934,653167,2024-05-31,541.66
5935,274068,2021-10-08,684.76
5936,997391,2024-09-30,111.66
5937,997391,2024-04-26,789.04
5938,274068,2024-02-17,92.93
5939,997391,2024-06-01,210.59
5940,379154,2024-08-23,432.9
5941,379154,2024-09-29,96.56
5942,653167,2021-01-09,501.75
5943,653167,2024-04-14,720.01
5944,653167,2024-09-25,715.84
5945,653167,2024-01-12,151.16
5946,749700,2023-04-23,755.73
5947,274068,2024-07-15,171.37
5948,653167,2022-08-02,106.29
5949,749700,2023-05-20,667.4
5950,653167,2022-06-16,493.48
5951,653167,2024-08-28,137.04
5952,379154,2024-04-22,58.18
5953,997391,2024-01-14,658.85
5954,749700,2024-04-20,42.1
5955,274068,2023-06-03,462.1
5956,749700,2023-07-15,916.44
5957,274068,2024-01-29,102.73
5958,997391,2022-10-11,754.56
5959,997391,2024-07-05,875.87
5960,379154,2021-04-10,706.4
5961,379154,2024-03-31,92.14
5962,653167,2022-10-31,772.41
5963,749700,2024-07-03,913.52
5964,274068,2022-06-28,312.65
5965,274068,2024-03-12,785.7
5966,749700,2024-04-18,562.69
5967,749700,2024-09-30,96.21
5968,653167,2021-09-17,45.35
5969,379154,2022-11-05,165.28
5970,749700,2024-03-24,884.68
5971,749700,2024-09-19,280.94
5972,749700,2024-06-28,423.94
5973,653167,2024-06-28,72.49
5974,749700,2024-02-04,355.48
5975,653167,2024-02-14,389.58
5976,379154,2022-07-13,116.25
5977,653167,2024-09-20,580.09
5978,274068,2024-03-01,89.38
5979,997391,2024-02-21,442.51
5980,749700,2022-03-25,646.96
5981,274068,2023-09-13,208.34
5982,379154,2024-04-22,11.5
5983,379154,2024-05-19,722.93
5984,653167,2023-03-04,805.67
5985,653167,2024-05-29,885.2
5986,749700,2024-09-14,489.28
5987,749700,2024-04-29,223.61
5988,653167,2022-11-06,428.09
5989,997391,2022-10-24,844.45
5990,997391,2024-08-01,207.73
5991,653167,2024-02-08,559.45
5992,653167,2024-08-07,20.03
5993,749700,2024-07-28,199.6
5994,749700,2021-01-12,322.86
5995,274068,2024-01-08,983.9
5996,653167,2024-05-21,618.03
5997,997391,2024-05-25,366.49
5998,274068,2021-01-02,639.8
5999,379154,2024-03-31,140.64
6000,274068,2023-01-10,504.19
6001,653167,2024-07-31,904.62
6002,997391,2024-02-08,699.93
6003,997391,2024-09-25,57.92
6004,653167,2024-06-09,869.18
6005,379154,2024-02-06,373.74
6006,379154,2024-05-21,934.5
6007,749700,2024-09-26,910.64
6008,379154,2024-06-24,565.4
6009,653167,2024-07-02,807.65
6010,379154,2024-03-16,181.45
6011,997391,2021-05-01,100.03
6012,274068,2024-08-19,181.09
6013,997391,2021-08-12,961.73
6014,653167,2021-04-01,543.77
6015,379154,2024-02-20,477.33
6016,653167,2024-07-31,50.46
6017,997391,2024-01-21,609.06
6018,274068,2024-04-30,265.57
6019,274068,2024-08-08,614.17
6020,274068,2024-05-16,990.77
6021,274068,2024-09-17,981.69
6022,997391,2024-04-17,883.59
6023,653167,2024-08-30,135.13
6024,274068,2024-01-06,550.98
6025,379154,2024-01-17,727.55
6026,653167,2024-06-27,243.99
6027,379154,2024-09-03,32.73
6028,997391,2024-08-31,489.69
6029,379154,2024-03-12,136.8
6030,653167,2024-02-14,47.85
6031,997391,2024-07-29,216.47
6032,379154,2022-03-01,88.82
6033,749700,2024-09-16,413.32
6034,749700,2024-04-10,248.94
6035,274068,2021-02-20,389.99
6036,997391,2024-07-31,385.92
6037,997391,2024-03-15,129.11
6038,653167,2024-08-03,729.08
6039,274068,2024-06-04,413.6
6040,274068,2024-06-01,117.71
6041,274068,2024-06-26,657.85
6042,997391,2022-02-02,164.22
6043,653167,2024-06-04,670.22
6044,379154,2024-02-11,801.45
6045,653167,2021-01-11,588.37
6046,274068,2024-09-07,747.82
6047,997391,2024-06-08,750.59
6048,274068,2024-02-25,103.37
6049,997391,2024-06-10,908.18
6050,749700,2024-08-07,661.87
6051,274068,2024-01-15,152.23
6052,274068,2024-09-14,978.55
6053,379154,2023-05-23,995.03
6054,997391,2024-03-13,763.57
6055,653167,2024-06-13,735.99
6056,997391,2024-02-04,723.33
6057,274068,2024-07-01,420.37
6058,997391,2024-01-06,294.34
6059,997391,2024-07-01,24.69
6060,274068,2022-06-10,639.79
6061,274068,2024-02-09,48.74
6062,653167,2024-05-04,418.48
6063,653167,2024-01-11,248.5
6064,749700,2024-06-17,624.22
6065,653167,2024-09-01,388.11
6066,997391,2024-08-23,727.59
6067,749700,2024-06-20,467.47
6068,653167,2023-05-02,897.87
6069,379154,2022-07-11,350.41
6070,653167,2024-07-17,657.45
6071,653167,2024-06-03,724.88
6072,749700,2024-06-13,334.26
6073,997391,2024-07-27,2.94
6074,379154,2024-04-14,371.96
6075,749700,2024-07-21,756.39
6076,997391,2023-05-01,447.3
6077,997391,2024-04-26,312.31
6078,997391,2024-08-26,796.23
6079,653167,2024-06-25,960.14
6080,749700,2023-02-09,122.24
6081,653167,2024-02-10,655.2
6082,653167,2024-04-28,604.05
6083,379154,2024-07-11,506.9
6084,997391,2024-01-23,851.63
6085,997391,2024-08-30,182.19
6086,749700,2024-03-27,47.41
6087,274068,2024-07-23,801.05
6088,379154,2024-05-19,608.66
6089,274068,2024-07-07,819.07
6090,997391,2023-09-12,525.86
6091,379154,2022-04-28,355.51
6092,653167,2023-08-21,119.03
6093,379154,2024-09-05,515.39
6094,749700,2023-12-08,625.96
6095,653167,2024-09-30,239.36
6096,379154,2021-03-21,954.96
6097,997391,2024-05-04,610.5
6098,749700,2024-05-08,44.46
6099,997391,2024-05-24,113.75
6100,379154,2023-12-06,147.38
6101,749700,2021-12-16,653.73
6102,653167,2024-01-22,665.6
6103,997391,2024-07-26,526.03
6104,379154,2023-09-05,617.83
6105,653167,2024-02-24,880.27
6106,274068,2024-07-06,408.88
6107,749700,2021-12-26,932.15
6108,379154,2024-09-02,267.81
6109,653167,2024-06-10,316.14
6110,653167,2024-05-08,842.5
6111,749700,2024-06-26,111.59
6112,379154,2024-02-24,651.5
6113,379154,2023-01-20,460.3
6114,749700,2024-06-14,55.67
6115,997391,2024-07-23,37.1
6116,749700,2024-03-24,478.21
6117,379154,2021-09-07,359.14
6118,997391,2024-07-06,37.99
6119,997391,2024-03-08,932.34
6120,749700,2024-03-31,535.42
6121,653167,2021-04-05,405.13
6122,997391,2024-09-30,332.36
6123,274068,2024-01-26,217.07
6124,997391,2021-07-07,21.77
6125,997391,2024-05-03,347.63
6126,749700,2021-05-10,521.3
6127,997391,2024-04-25,901.66
6128,379154,2024-05-21,214.79
6129,997391,2024-06-11,847.92
6130,653167,2022-07-16,815.71
6131,749700,2022-02-27,968.18
6132,997391,2024-05-21,153.77
6133,653167,2022-01-12,460.9
6134,749700,2024-05-25,226.19
6135,653167,2024-03-04,454.83
6136,274068,2023-01-03,307.03
6137,997391,2024-08-20,600.45
6138,379154,2024-04-01,739.2
6139,653167,2024-09-22,320.58
6140,653167,2024-03-23,937.48
6141,379154,2024-04-12,712.6
6142,274068,2024-05-22,679.72
6143,997391,2022-05-06,41.55
6144,653167,2024-04-02,882.88
6145,997391,2022-06-08,600.77
6146,997391,2024-08-18,531.87
6147,997391,2022-02-07,617.28
6148,749700,2024-08-31,977.23
6149,653167,2024-01-23,670.23
6150,274068,2022-03-21,921.14
6151,749700,2024-08-24,552.6
6152,653167,2024-09-11,509.14
6153,379154,2024-07-31,345.58
6154,749700,2024-04-12,670.11
6155,653167,2024-06-21,664.21
6156,274068,2024-08-08,798.37
6157,653167,2024-07-09,471.97
6158,274068,2024-04-03,709.17
6159,997391,2024-09-25,249.97
6160,274068,2024-06-28,260.68
6161,653167,2024-03-06,872.14
6162,997391,2024-01-17,600.39
6163,653167,2024-05-17,772.08
6164,653167,2024-08-24,708.43
6165,997391,2024-04-25,190.12
6166,274068,2024-04-18,594.17
6167,379154,2021-05-15,823.74
6168,379154,2024-01-25,731.01
6169,379154,2024-07-16,107.93
6170,997391,2024-05-12,815.29
6171,274068,2024-07-24,657.66
6172,379154,2024-04-17,82.11
6173,997391,2024-03-08,333.39
6174,997391,2024-01-14,906.0
6175,274068,2022-06-20,657.51
6176,379154,2023-05-28,487.05
6177,379154,2022-10-03,480.86
6178,274068,2024-05-01,902.56
6179,274068,2021-01-19,847.3
6180,997391,2022-10-24,565.57
6181,749700,2024-01-26,951.78
6182,274068,2024-09-15,945.74
6183,997391,2024-04-20,834.89
6184,997391,2024-08-22,97.14
6185,653167,2021-06-30,684.72
6186,379154,2021-06-03,47.96
6187,749700,2024-06-23,99.74
6188,997391,2024-09-14,766.97
6189,653167,2023-11-07,228.68
6190,997391,2024-08-28,183.13
6191,274068,2023-06-17,796.33
6192,653167,2021-03-31,639.98
6193,749700,2023-09-16,285.98
6194,274068,2024-06-21,658.38
6195,653167,2024-02-04,507.89
6196,379154,2024-03-17,850.25
6197,274068,2024-01-26,968.91
6198,749700,2024-01-18,193.31
6199,274068,2024-03-06,966.78
6200,379154,2024-06-16,287.3
6201,274068,2022-12-11,576.6
6202,379154,2024-07-12,640.24
6203,274068,2024-04-19,400.01
6204,653167,2022-06-07,890.07
6205,379154,2024-04-06,53.28
6206,379154,2024-03-08,325.34
6207,379154,2021-08-20,668.98
6208,997391,2024-06-02,223.05
6209,379154,2023-11-17,385.16
6210,379154,2024-02-22,937.66
6211,653167,2024-02-10,796.94
6212,653167,2024-08-08,502.85
6213,749700,2024-06-08,826.39
6214,997391,2024-02-21,943.63
6215,997391,2024-05-26,538.35
6216,653167,2024-09-22,381.65
6217,274068,2024-06-19,367.03
6218,274068,2024-01-05,696.39
6219,379154,2022-12-22,141.46
6220,379154,2024-05-23,171.68
6221,997391,2024-05-16,120.74
6222,749700,2024-09-01,662.3
6223,997391,2023-10-11,184.97
6224,997391,2024-07-24,668.48
6225,274068,2024-01-04,597.38
6226,379154,2024-03-20,100.7
6227,274068,2021-04-02,415.1
6228,653167,2024-09-09,713.68
6229,274068,2024-02-01,792.33
6230,653167,2024-03-18,648.03
6231,749700,2024-09-26,269.73
6232,997391,2024-02-08,675.23
6233,997391,2024-03-08,241.81
6234,379154,2022-07-17,446.6
6235,749700,2024-04-20,120.54
6236,379154,2024-07-09,190.58
6237,274068,2024-08-19,75.77
6238,274068,2024-01-24,323.41
6239,379154,2024-09-05,269.8
6240,653167,2021-02-19,781.85
6241,653167,2024-04-28,503.77
6242,274068,2024-01-12,781.01
6243,997391,2021-01-22,791.28
6244,997391,2024-05-31,986.63
6245,749700,2024-07-11,821.89
6246,997391,2024-06-15,485.93
6247,653167,2024-06-02,909.21
6248,749700,2024-01-01,800.48
6249,274068,2024-05-03,352.35
6250,997391,2024-03-19,807.74
6251,274068,2024-09-03,887.58
6252,997391,2023-11-10,241.54
6253,997391,2024-06-14,708.56
6254,379154,2024-05-15,30.42
6255,274068,2024-08-24,390.06
6256,653167,2023-09-30,695.08
6257,653167,2024-09-03,305.25
6258,997391,2024-04-22,94.88
6259,379154,2021-08-31,67.45
6260,379154,2024-08-14,789.75
6261,274068,2024-09-23,576.55
6262,997391,2022-04-03,3.21
6263,379154,2021-02-23,581.83
6264,653167,2022-11-21,430.33
6265,997391,2024-06-07,637.23
6266,749700,2024-09-20,271.35
6267,379154,2021-04-21,370.73
6268,379154,2024-01-16,998.83
6269,653167,2024-07-11,749.56
6270,997391,2024-02-07,931.64
6271,379154,2024-06-08,915.73
6272,379154,2024-01-04,233.61
6273,749700,2024-04-18,50.72
6274,274068,2024-08-28,754.31
6275,653167,2024-08-05,695.28
6276,653167,2024-07-17,610.58
6277,379154,2024-07-03,311.03
6278,379154,2024-01-13,810.13
6279,274068,2021-05-07,318.08
6280,997391,2021-06-15,332.85
6281,997391,2024-03-09,179.45
6282,379154,2024-01-18,676.28
6283,749700,2024-07-08,471.88
6284,997391,2024-01-13,482.55
6285,997391,2024-02-12,220.58
6286,274068,2024-06-06,945.74
6287,379154,2024-06-16,49.49
6288,379154,2024-03-24,851.28
6289,379154,2022-09-29,723.13
6290,274068,2024-05-16,563.47
6291,379154,2022-12-17,649.42
6292,749700,2024-04-18,189.27
6293,653167,2021-12-03,616.68
6294,274068,2021-10-31,899.33
6295,274068,2024-01-02,524.71
6296,997391,2024-01-26,892.17
6297,274068,2024-04-23,105.91
6298,997391,2024-05-12,971.65
6299,997391,2024-03-18,85.73
6300,997391,2023-06-27,860.01
6301,997391,2024-08-31,589.02
6302,379154,2021-04-25,352.89
6303,749700,2024-06-17,820.56
6304,749700,2024-01-24,173.95
6305,997391,2022-09-11,554.79
6306,379154,2024-01-27,429.04
6307,379154,2022-03-31,863.74
6308,379154,2024-01-19,147.11
6309,653167,2024-04-08,133.7
6310,997391,2021-04-22,187.13
6311,653167,2024-08-19,618.07
6312,997391,2024-02-27,393.36
6313,749700,2024-04-10,347.07
6314,653167,2024-07-18,788.22
6315,379154,2022-04-28,500.97
6316,653167,2022-11-25,675.3
