stock_id,date,closing_price
STK4,30/05/2024,549.61
STK4,31/05/2024,550.51
STK4,01/06/2024,549.39
STK4,02/06/2024,551.97
STK4,03/06/2024,554.78
STK4,04/06/2024,555.41
STK4,05/06/2024,554.68
STK4,06/06/2024,556.99
STK4,07/06/2024,555.88
STK4,08/06/2024,555.36
STK4,09/06/2024,553.64
STK4,10/06/2024,553.54
STK4,11/06/2024,556.5
STK4,12/06/2024,556.81
STK4,13/06/2024,559.68
STK4,14/06/2024,560.21
STK4,15/06/2024,562.08
STK4,16/06/2024,564.73
STK4,17/06/2024,566.03
STK4,18/06/2024,564.58
STK4,19/06/2024,563.37
STK4,20/06/2024,563.38
STK4,21/06/2024,564.12
STK4,22/06/2024,563.68
STK4,23/06/2024,562.18
STK4,24/06/2024,560.77
STK4,25/06/2024,562.47
STK4,26/06/2024,565.15
STK4,27/06/2024,567.54
STK4,28/06/2024,566.85
STK4,29/06/2024,568.22
STK4,30/06/2024,569.12
STK4,01/07/2024,568.9
STK4,02/07/2024,568.23
STK4,03/07/2024,569.32
STK4,04/07/2024,567.33
STK4,05/07/2024,565.35
STK4,06/07/2024,564.83
STK4,07/07/2024,565.11
STK4,08/07/2024,566.11
STK4,09/07/2024,565.53
STK4,10/07/2024,565.29
STK4,11/07/2024,565.31
STK4,12/07/2024,567.38
STK4,13/07/2024,567.08
STK4,14/07/2024,566.92
STK4,15/07/2024,567.04
STK4,16/07/2024,569.91
STK4,17/07/2024,568.05
STK4,18/07/2024,570.73
STK4,19/07/2024,571.21
STK4,20/07/2024,572.6
STK4,21/07/2024,573.73
STK4,22/07/2024,575.73
STK4,23/07/2024,575.08
STK4,24/07/2024,576.81
STK4,25/07/2024,577.44
STK4,26/07/2024,576.16
STK4,27/07/2024,576.96
STK4,28/07/2024,575.33
STK4,29/07/2024,576.71
STK4,30/07/2024,577.2
STK4,31/07/2024,580.17
STK4,01/08/2024,580.62
STK4,02/08/2024,578.79
STK4,03/08/2024,580.15
STK4,04/08/2024,582.57
STK4,05/08/2024,582.4
STK4,06/08/2024,582.86
STK4,07/08/2024,585.47
STK4,08/08/2024,585.02
STK4,09/08/2024,587.82
STK4,10/08/2024,585.99
STK4,11/08/2024,588.59
STK4,12/08/2024,590.24
STK4,13/08/2024,590.88
STK4,14/08/2024,592.57
STK4,15/08/2024,595.05
STK4,16/08/2024,593.7
STK4,17/08/2024,592.44
STK4,18/08/2024,594.2
STK4,19/08/2024,592.62
STK4,20/08/2024,592.95
STK4,21/08/2024,592.96
STK4,22/08/2024,593.66
STK4,23/08/2024,594.11
STK4,24/08/2024,595.52
STK4,25/08/2024,597.69
STK4,26/08/2024,599.39
STK4,27/08/2024,602.32
STK4,28/08/2024,602.75
STK4,29/08/2024,600.84
STK4,30/08/2024,599.43
STK4,31/08/2024,599.53
STK4,01/09/2024,599.06
STK4,02/09/2024,597.67
STK4,03/09/2024,596.12
STK4,04/09/2024,596.41
STK4,05/09/2024,598.91
STK4,06/09/2024,599.78
STK4,07/09/2024,601.33
STK4,08/09/2024,600.07
STK4,09/09/2024,598.67
STK4,10/09/2024,598.98
STK4,11/09/2024,598.63
STK4,12/09/2024,600.87
STK4,13/09/2024,601.28
STK4,14/09/2024,602.3
STK4,15/09/2024,602.1
STK4,16/09/2024,603.02
STK4,17/09/2024,602.64
STK4,18/09/2024,605.02
STK4,19/09/2024,604.39
STK4,20/09/2024,606.97
STK4,21/09/2024,606.91
STK4,22/09/2024,607.81
STK4,23/09/2024,606.64
STK4,24/09/2024,605.13
STK4,25/09/2024,608.03
STK4,26/09/2024,606.46
STK4,27/09/2024,608.34
STK4,28/09/2024,608.87
STK4,29/09/2024,611.75
STK4,30/09/2024,613.06
STK5,01/01/2022,88.89829639
STK5,02/01/2022,87.95
STK5,03/01/2022,88.41
STK5,04/01/2022,86.95
STK5,05/01/2022,87.34
STK5,06/01/2022,86.49
STK5,07/01/2022,86.07
STK5,08/01/2022,85.08
STK5,09/01/2022,83.92
STK5,10/01/2022,83.9
STK5,11/01/2022,83.4
STK5,12/01/2022,82.46
STK5,13/01/2022,82.88
STK5,14/01/2022,81.75
STK5,15/01/2022,81.34
STK5,16/01/2022,81.18
STK5,17/01/2022,81.53
STK5,18/01/2022,81.07
STK5,19/01/2022,80.81
STK5,20/01/2022,80.91
STK5,21/01/2022,80.6
STK5,22/01/2022,80.28
STK5,23/01/2022,80.57
STK5,24/01/2022,79.39
STK5,25/01/2022,79.73
STK5,26/01/2022,79.71
STK5,27/01/2022,78.82
STK5,28/01/2022,78.69
STK5,29/01/2022,77.62
STK5,30/01/2022,76.38
STK5,31/01/2022,76.62
STK5,01/02/2022,76.42
STK5,02/02/2022,75.67
STK5,03/02/2022,75.73
STK5,04/02/2022,75.19
STK5,05/02/2022,75.12
STK5,06/02/2022,74.75
STK5,07/02/2022,74.16
STK5,08/02/2022,74.14
STK5,09/02/2022,72.67
STK5,10/02/2022,71.85
STK5,11/02/2022,72.32
STK5,12/02/2022,72.04
STK5,13/02/2022,71.27
STK5,14/02/2022,71.48
STK5,15/02/2022,71.02
STK5,16/02/2022,70.64
STK5,17/02/2022,70.38
STK5,18/02/2022,70.79
STK5,19/02/2022,70.61
STK5,20/02/2022,70.48
STK5,21/02/2022,70.86
STK5,22/02/2022,70.2
STK5,23/02/2022,68.89
STK5,24/02/2022,67.86
STK5,25/02/2022,66.52
STK5,26/02/2022,65.1
STK5,27/02/2022,63.83
STK5,28/02/2022,63.69
STK5,01/03/2022,62.75
STK5,02/03/2022,63.22
STK5,03/03/2022,62.81
STK5,04/03/2022,62.73
STK5,05/03/2022,62.45
STK5,06/03/2022,62.59
STK5,07/03/2022,62.25
STK5,08/03/2022,62.28
STK5,09/03/2022,62.48
STK5,10/03/2022,61.73
STK5,11/03/2022,61.59
STK5,12/03/2022,61.29
STK5,13/03/2022,61.62
STK5,14/03/2022,61.54
STK5,15/03/2022,60.77
STK5,16/03/2022,59.93
STK5,17/03/2022,58.71
STK5,18/03/2022,57.92
STK5,19/03/2022,56.92
STK5,20/03/2022,56.4
STK5,21/03/2022,56.16
STK5,22/03/2022,56.62
STK5,23/03/2022,56.89
STK5,24/03/2022,56.78
STK5,25/03/2022,57.2
STK5,26/03/2022,57.6
STK5,27/03/2022,56.19
STK5,28/03/2022,56.43
STK5,29/03/2022,55.5
STK5,30/03/2022,54.34
STK5,31/03/2022,53.41
STK5,01/04/2022,52.82
STK5,02/04/2022,52.45
STK5,03/04/2022,51.62
STK5,04/04/2022,50.55
STK5,05/04/2022,49.12
STK5,06/04/2022,48.49
STK5,07/04/2022,47.15
STK5,08/04/2022,46.64
STK5,09/04/2022,45.18
STK5,10/04/2022,44.09
STK5,11/04/2022,42.99
STK5,12/04/2022,41.67
STK5,13/04/2022,41.87
STK5,14/04/2022,41.7
STK5,15/04/2022,41.1
STK5,16/04/2022,41.58
STK5,17/04/2022,41.51
STK5,18/04/2022,41.51
STK5,19/04/2022,40.08
STK5,20/04/2022,39.69
STK5,21/04/2022,38.68
STK5,22/04/2022,37.49
STK5,23/04/2022,36.68
STK5,24/04/2022,35.63
STK5,25/04/2022,34.44
STK5,26/04/2022,34.65
STK5,27/04/2022,33.44
STK5,28/04/2022,32.18
STK5,29/04/2022,31.49
STK5,30/04/2022,30.28
STK5,01/05/2022,30.65
STK5,02/05/2022,29.52
STK5,03/05/2022,29.69
STK5,04/05/2022,29.92
STK5,05/05/2022,29.84
STK5,06/05/2022,29.05
STK5,07/05/2022,29.05
STK5,08/05/2022,29.36
STK5,09/05/2022,28.51
STK5,10/05/2022,27.97
STK5,11/05/2022,28.25
STK5,12/05/2022,27.08
STK5,13/05/2022,25.7
STK5,14/05/2022,26.03
STK5,15/05/2022,25.56
STK5,16/05/2022,24.24
STK5,17/05/2022,23.72
STK5,18/05/2022,22.7
STK5,19/05/2022,21.29
STK5,20/05/2022,20.08
STK5,21/05/2022,19.29
STK5,22/05/2022,18.87
STK5,23/05/2022,17.58
STK5,24/05/2022,16.94
STK5,25/05/2022,15.82
STK5,26/05/2022,15.1
STK5,27/05/2022,15.51
STK5,28/05/2022,14.16
STK5,29/05/2022,13.86
STK5,30/05/2022,13.23
STK5,31/05/2022,12.71
STK5,01/06/2022,11.72
STK5,02/06/2022,10.3
STK5,03/06/2022,9.98
STK5,04/06/2022,9.96
STK5,05/06/2022,8.95
STK5,06/06/2022,8.52
STK5,07/06/2022,8.08
STK5,08/06/2022,7.82
STK5,09/06/2022,6.6
STK5,10/06/2022,5.22
STK5,11/06/2022,5.34
STK5,12/06/2022,5.32
STK5,13/06/2022,4.48
STK5,14/06/2022,4.55
STK5,15/06/2022,4.41
STK5,16/06/2022,3.77
STK5,17/06/2022,3.93
STK5,18/06/2022,3.8
STK5,19/06/2022,3.71
STK5,20/06/2022,3.07
STK5,21/06/2022,2.01
STK5,22/06/2022,2.14
STK5,23/06/2022,1.36
STK5,24/06/2022,1
STK5,25/06/2022,1
STK5,26/06/2022,1.23
STK5,27/06/2022,1.08
STK5,28/06/2022,1
STK5,29/06/2022,1.17
STK5,30/06/2022,1.65
STK5,01/07/2022,1
STK5,02/07/2022,1
STK5,03/07/2022,1
STK5,04/07/2022,1.39
STK5,05/07/2022,1
STK5,06/07/2022,1
STK5,07/07/2022,1
STK5,08/07/2022,1.4
STK5,09/07/2022,1.38
STK5,10/07/2022,1.22
STK5,11/07/2022,1
STK5,12/07/2022,1
STK5,13/07/2022,1.16
STK5,14/07/2022,1.11
STK5,15/07/2022,1
STK5,16/07/2022,1
STK5,17/07/2022,1
STK5,18/07/2022,1.48
STK5,19/07/2022,1
STK5,20/07/2022,1
STK5,21/07/2022,1.11
STK5,22/07/2022,1
STK5,23/07/2022,1.27
STK5,24/07/2022,1.57
STK5,25/07/2022,1.33
STK5,26/07/2022,1.77
STK5,27/07/2022,1
STK5,28/07/2022,1
STK5,29/07/2022,1
STK5,30/07/2022,1.49
STK5,31/07/2022,1
STK5,01/08/2022,1.09
STK5,02/08/2022,1
STK5,03/08/2022,1
STK5,04/08/2022,1
STK5,05/08/2022,1
STK5,06/08/2022,1.15
STK5,07/08/2022,1
STK5,08/08/2022,1
STK5,09/08/2022,1
STK5,10/08/2022,1
STK5,11/08/2022,1
STK5,12/08/2022,1
STK5,13/08/2022,1
STK5,14/08/2022,1
STK5,15/08/2022,1
STK5,16/08/2022,1
STK5,17/08/2022,1
STK5,18/08/2022,1
STK5,19/08/2022,1
STK5,20/08/2022,1.39
STK5,21/08/2022,1
STK5,22/08/2022,1
STK5,23/08/2022,1
STK5,24/08/2022,1.19
STK5,25/08/2022,1.06
STK5,26/08/2022,1
STK5,27/08/2022,1
STK5,28/08/2022,1
STK5,29/08/2022,1.13
STK5,30/08/2022,1
STK5,31/08/2022,1
STK5,01/09/2022,1
STK5,02/09/2022,1.15
STK5,03/09/2022,1
STK5,04/09/2022,1
STK5,05/09/2022,1
STK5,06/09/2022,1
STK5,07/09/2022,1
STK5,08/09/2022,1.38
STK5,09/09/2022,1
STK5,10/09/2022,1
STK5,11/09/2022,1
STK5,12/09/2022,1.31
STK5,13/09/2022,1.03
STK5,14/09/2022,1.39
STK5,15/09/2022,1
STK5,16/09/2022,1
STK5,17/09/2022,1
STK5,18/09/2022,1
STK5,19/09/2022,1
STK5,20/09/2022,1.09
STK5,21/09/2022,1.24
STK5,22/09/2022,1
STK5,23/09/2022,1
STK5,24/09/2022,1.05
STK5,25/09/2022,1
STK5,26/09/2022,1
STK5,27/09/2022,1
STK5,28/09/2022,1
STK5,29/09/2022,1
STK5,30/09/2022,1.2
STK5,01/10/2022,1.35
STK5,02/10/2022,1
STK5,03/10/2022,1
STK5,04/10/2022,1.11
STK5,05/10/2022,1
STK5,06/10/2022,1
STK5,07/10/2022,1.07
STK5,08/10/2022,1.43
STK5,09/10/2022,1.4
STK5,10/10/2022,1.41
STK5,11/10/2022,1.02
STK5,12/10/2022,1
STK5,13/10/2022,1
STK5,14/10/2022,1.34
STK5,15/10/2022,1.53
STK5,16/10/2022,1
STK5,17/10/2022,1
STK5,18/10/2022,1
STK5,19/10/2022,1
STK5,20/10/2022,1
STK5,21/10/2022,1.25
STK5,22/10/2022,1.41
STK5,23/10/2022,1.66
STK5,24/10/2022,1
STK5,25/10/2022,1.4
STK5,26/10/2022,1
STK5,27/10/2022,1
STK5,28/10/2022,1
STK5,29/10/2022,1
STK5,30/10/2022,1
STK5,31/10/2022,1
STK5,01/11/2022,1.14
STK5,02/11/2022,1
STK5,03/11/2022,1
STK5,04/11/2022,1
STK5,05/11/2022,1
STK5,06/11/2022,1
STK5,07/11/2022,1
STK5,08/11/2022,1
STK5,09/11/2022,1
STK5,10/11/2022,1.46
STK5,11/11/2022,1
STK5,12/11/2022,1
STK5,13/11/2022,1
STK5,14/11/2022,1.18
STK5,15/11/2022,1
STK5,16/11/2022,1
STK5,17/11/2022,1
STK5,18/11/2022,1
STK5,19/11/2022,1
STK5,20/11/2022,1
STK5,21/11/2022,1
STK5,22/11/2022,1
STK5,23/11/2022,1
STK5,24/11/2022,1
STK5,25/11/2022,1.15
STK5,26/11/2022,1.11
STK5,27/11/2022,1
STK5,28/11/2022,1.44
STK5,29/11/2022,1
STK5,30/11/2022,1
STK5,01/12/2022,1
STK5,02/12/2022,1
STK5,03/12/2022,1
STK5,04/12/2022,1.02
STK5,05/12/2022,1
STK5,06/12/2022,1.5
STK5,07/12/2022,1
STK5,08/12/2022,1
STK5,09/12/2022,1.14
STK5,10/12/2022,1
STK5,11/12/2022,1
STK5,12/12/2022,1
STK5,13/12/2022,1.05
STK5,14/12/2022,1
STK5,15/12/2022,1
STK5,16/12/2022,1
STK5,17/12/2022,1.44
STK5,18/12/2022,1.6
STK5,19/12/2022,1
STK5,20/12/2022,1
STK5,21/12/2022,1.05
STK5,22/12/2022,1
STK5,23/12/2022,1
STK5,24/12/2022,1.11
STK5,25/12/2022,1
STK5,26/12/2022,1.03
STK5,27/12/2022,1.41
STK5,28/12/2022,1
STK5,29/12/2022,1
STK5,30/12/2022,1
STK5,31/12/2022,1
STK5,01/01/2023,1
STK5,02/01/2023,1.31
STK5,03/01/2023,1
STK5,04/01/2023,1
STK5,05/01/2023,1
STK5,06/01/2023,1
STK5,07/01/2023,1.41
STK5,08/01/2023,1
STK5,09/01/2023,1.43
STK5,10/01/2023,1.3
STK5,11/01/2023,1.48
STK5,12/01/2023,1
STK5,13/01/2023,1
STK5,14/01/2023,1.05
STK5,15/01/2023,1
STK5,16/01/2023,1
STK5,17/01/2023,1
STK5,18/01/2023,1
STK5,19/01/2023,1
STK5,20/01/2023,1
STK5,21/01/2023,1.15
STK5,22/01/2023,1
STK5,23/01/2023,1.45
STK5,24/01/2023,1.21
STK5,25/01/2023,1
STK5,26/01/2023,1
STK5,27/01/2023,1
STK5,28/01/2023,1
STK5,29/01/2023,1
STK5,30/01/2023,1
STK5,31/01/2023,1.13
STK5,01/02/2023,1
STK5,02/02/2023,1.42
STK5,03/02/2023,1
STK5,04/02/2023,1
STK5,05/02/2023,1
STK5,06/02/2023,1
STK5,07/02/2023,1
STK5,08/02/2023,1
STK5,09/02/2023,1
STK5,10/02/2023,1
STK5,11/02/2023,1
STK5,12/02/2023,1
STK5,13/02/2023,1
STK5,14/02/2023,1
STK5,15/02/2023,1
STK5,16/02/2023,1
STK5,17/02/2023,1.01
STK5,18/02/2023,1.44
STK5,19/02/2023,1.56
STK5,20/02/2023,1
STK5,21/02/2023,1
STK5,22/02/2023,1
STK5,23/02/2023,1
STK5,24/02/2023,1.45
STK5,25/02/2023,1
STK5,26/02/2023,1
STK5,27/02/2023,1
STK5,28/02/2023,1
STK5,01/03/2023,1
STK5,02/03/2023,1
STK5,03/03/2023,1
STK5,04/03/2023,1
STK5,05/03/2023,1
STK5,06/03/2023,1.3
STK5,07/03/2023,1
STK5,08/03/2023,1
STK5,09/03/2023,1
STK5,10/03/2023,1
STK5,11/03/2023,1
STK5,12/03/2023,1
STK5,13/03/2023,1
STK5,14/03/2023,1
STK5,15/03/2023,1.34
STK5,16/03/2023,1.34
STK5,17/03/2023,1.59
STK5,18/03/2023,1
STK5,19/03/2023,1
STK5,20/03/2023,1.08
STK5,21/03/2023,1
STK5,22/03/2023,1.4
STK5,23/03/2023,1.53
STK5,24/03/2023,1
STK5,25/03/2023,1.34
STK5,26/03/2023,1.8
STK5,27/03/2023,1
STK5,28/03/2023,1
STK5,29/03/2023,1
STK5,30/03/2023,1
STK5,31/03/2023,1
STK5,01/04/2023,1.28
STK5,02/04/2023,1
STK5,03/04/2023,1
STK5,04/04/2023,1
STK5,05/04/2023,1.47
STK5,06/04/2023,1.05
STK5,07/04/2023,1
STK5,08/04/2023,1.2
STK5,09/04/2023,1.11
STK5,10/04/2023,1.33
STK5,11/04/2023,1.53
STK5,12/04/2023,1.91
STK5,13/04/2023,2.17
STK5,14/04/2023,1.61
STK5,15/04/2023,1.43
STK5,16/04/2023,1
STK5,17/04/2023,1
STK5,18/04/2023,1
STK5,19/04/2023,1
STK5,20/04/2023,1
STK5,21/04/2023,1
STK5,22/04/2023,1
STK5,23/04/2023,1
STK5,24/04/2023,1
STK5,25/04/2023,1
STK5,26/04/2023,1.22
STK5,27/04/2023,1
STK5,28/04/2023,1.49
STK5,29/04/2023,1
STK5,30/04/2023,1.15
STK5,01/05/2023,1
STK5,02/05/2023,1
STK5,03/05/2023,1
STK5,04/05/2023,1
STK5,05/05/2023,1.41
STK5,06/05/2023,1.17
STK5,07/05/2023,1
STK5,08/05/2023,1
STK5,09/05/2023,1
STK5,10/05/2023,1
STK5,11/05/2023,1
STK5,12/05/2023,1
STK5,13/05/2023,1
STK5,14/05/2023,1
STK5,15/05/2023,1.21
STK5,16/05/2023,1
STK5,17/05/2023,1
STK5,18/05/2023,1
STK5,19/05/2023,1
STK5,20/05/2023,1
STK5,21/05/2023,1
STK5,22/05/2023,1
STK5,23/05/2023,1
STK5,24/05/2023,1
STK5,25/05/2023,1.4
STK5,26/05/2023,1
STK5,27/05/2023,1
STK5,28/05/2023,1.46
STK5,29/05/2023,1
STK5,30/05/2023,1.42
STK5,31/05/2023,1.26
STK5,01/06/2023,1
STK5,02/06/2023,1
STK5,03/06/2023,1
STK5,04/06/2023,1
STK5,05/06/2023,1.1
STK5,06/06/2023,1.25
STK5,07/06/2023,1.69
STK5,08/06/2023,1
STK5,09/06/2023,1.43
STK5,10/06/2023,1
STK5,11/06/2023,1
STK5,12/06/2023,1
STK5,13/06/2023,1
STK5,14/06/2023,1
STK5,15/06/2023,1.04
STK5,16/06/2023,1
STK5,17/06/2023,1
STK5,18/06/2023,1
STK5,19/06/2023,1.15
STK5,20/06/2023,1
STK5,21/06/2023,1.49
STK5,22/06/2023,1
STK5,23/06/2023,1
STK5,24/06/2023,1
STK5,25/06/2023,1.04
STK5,26/06/2023,1
STK5,27/06/2023,1
STK5,28/06/2023,1.49
STK5,29/06/2023,1.83
STK5,30/06/2023,1.15
STK5,01/07/2023,1
STK5,02/07/2023,1.4
STK5,03/07/2023,1
STK5,04/07/2023,1
STK5,05/07/2023,1.12
STK5,06/07/2023,1.5
STK5,07/07/2023,1.43
STK5,08/07/2023,1.2
STK5,09/07/2023,1.24
STK5,10/07/2023,1.5
STK5,11/07/2023,1.76
STK5,12/07/2023,1.01
STK5,13/07/2023,1
STK5,14/07/2023,1.3
STK5,15/07/2023,1
STK5,16/07/2023,1.12
STK5,17/07/2023,1
STK5,18/07/2023,1.42
STK5,19/07/2023,1.49
STK5,20/07/2023,1
STK5,21/07/2023,1
STK5,22/07/2023,1.49
STK5,23/07/2023,1.16
STK5,24/07/2023,1
STK5,25/07/2023,1
STK5,26/07/2023,1
STK5,27/07/2023,1.02
STK5,28/07/2023,1
STK5,29/07/2023,1
STK5,30/07/2023,1
STK5,31/07/2023,1
STK5,01/08/2023,1.13
STK5,02/08/2023,1.1
STK5,03/08/2023,1
STK5,04/08/2023,1
STK5,05/08/2023,1.36
STK5,06/08/2023,1
STK5,07/08/2023,1
STK5,08/08/2023,1
STK5,09/08/2023,1.07
STK5,10/08/2023,1
STK5,11/08/2023,1
STK5,12/08/2023,1
STK5,13/08/2023,1
STK5,14/08/2023,1
STK5,15/08/2023,1
STK5,16/08/2023,1
STK5,17/08/2023,1
STK5,18/08/2023,1
STK5,19/08/2023,1.48
STK5,20/08/2023,1
STK5,21/08/2023,1
STK5,22/08/2023,1
STK5,23/08/2023,1
STK5,24/08/2023,1.06
STK5,25/08/2023,1.44
STK5,26/08/2023,1.03
STK5,27/08/2023,1
STK5,28/08/2023,1
STK5,29/08/2023,1
STK5,30/08/2023,1
STK5,31/08/2023,1
STK5,01/09/2023,1
STK5,02/09/2023,1.22
STK5,03/09/2023,1
STK5,04/09/2023,1
STK5,05/09/2023,1
STK5,06/09/2023,1.23
STK5,07/09/2023,1
STK5,08/09/2023,1.46
STK5,09/09/2023,1
STK5,10/09/2023,1
STK5,11/09/2023,1
STK5,12/09/2023,1.29
STK5,13/09/2023,1
STK5,14/09/2023,1.12
STK5,15/09/2023,1
STK5,16/09/2023,1.14
STK5,17/09/2023,1.62
STK5,18/09/2023,2.1
STK5,19/09/2023,1
STK5,20/09/2023,1
STK5,21/09/2023,1.08
STK5,22/09/2023,1
STK5,23/09/2023,1.1
STK5,24/09/2023,1.31
STK5,25/09/2023,1
STK5,26/09/2023,1
STK5,27/09/2023,1
STK5,28/09/2023,1
STK5,29/09/2023,1
STK5,30/09/2023,1
STK5,01/10/2023,1
STK5,02/10/2023,1
STK5,03/10/2023,1
STK5,04/10/2023,1
STK5,05/10/2023,1
STK5,06/10/2023,1
STK5,07/10/2023,1.45
STK5,08/10/2023,1.29
STK5,09/10/2023,1.72
STK5,10/10/2023,2.18
STK5,11/10/2023,1.86
STK5,12/10/2023,1
STK5,13/10/2023,1
STK5,14/10/2023,1.34
STK5,15/10/2023,1.67
STK5,16/10/2023,1.92
STK5,17/10/2023,1
STK5,18/10/2023,1
STK5,19/10/2023,1
STK5,20/10/2023,1
STK5,21/10/2023,1.25
STK5,22/10/2023,1
STK5,23/10/2023,1
STK5,24/10/2023,1
STK5,25/10/2023,1.18
STK5,26/10/2023,1
STK5,27/10/2023,1
STK5,28/10/2023,1
STK5,29/10/2023,1
STK5,30/10/2023,1.15
STK5,31/10/2023,1
STK5,01/11/2023,1
STK5,02/11/2023,1
STK5,03/11/2023,1
STK5,04/11/2023,1
STK5,05/11/2023,1
STK5,06/11/2023,1
STK5,07/11/2023,1
STK5,08/11/2023,1.3
STK5,09/11/2023,1
STK5,10/11/2023,1.33
STK5,11/11/2023,1.08
STK5,12/11/2023,1
STK5,13/11/2023,1.03
STK5,14/11/2023,1
STK5,15/11/2023,1
STK5,16/11/2023,1
STK5,17/11/2023,1
STK5,18/11/2023,1
STK5,19/11/2023,1
STK5,20/11/2023,1
STK5,21/11/2023,1.12
STK5,22/11/2023,1
STK5,23/11/2023,1.26
STK5,24/11/2023,1.12
STK5,25/11/2023,1.04
STK5,26/11/2023,1
STK5,27/11/2023,1
STK5,28/11/2023,1
STK5,29/11/2023,1
STK5,30/11/2023,1
STK5,01/12/2023,1
STK5,02/12/2023,1
STK5,03/12/2023,1
STK5,04/12/2023,1
STK5,05/12/2023,1
STK5,06/12/2023,1
STK5,07/12/2023,1
STK5,08/12/2023,1
STK5,09/12/2023,1
STK5,10/12/2023,1
STK5,11/12/2023,1
STK5,12/12/2023,1
STK5,13/12/2023,1
STK5,14/12/2023,1.48
STK5,15/12/2023,1
STK5,16/12/2023,1
STK5,17/12/2023,1.24
STK5,18/12/2023,1.16
STK5,19/12/2023,1
STK5,20/12/2023,1.12
STK5,21/12/2023,1
STK5,22/12/2023,1
STK5,23/12/2023,1
STK5,24/12/2023,1
STK5,25/12/2023,1
STK5,26/12/2023,1.06
STK5,27/12/2023,1.54
STK5,28/12/2023,1.24
STK5,29/12/2023,1
STK5,30/12/2023,1
STK5,31/12/2023,1.01
STK5,01/01/2024,1
STK5,02/01/2024,1
STK5,03/01/2024,1
STK5,04/01/2024,1
STK5,05/01/2024,1
STK5,06/01/2024,1
STK5,07/01/2024,1
STK5,08/01/2024,1
STK5,09/01/2024,1
STK5,10/01/2024,1
STK5,11/01/2024,1
STK5,12/01/2024,1.24
STK5,13/01/2024,1
STK5,14/01/2024,1.4
STK5,15/01/2024,1
STK5,16/01/2024,1.18
STK5,17/01/2024,1
STK5,18/01/2024,1
STK5,19/01/2024,1
STK5,20/01/2024,1
STK5,21/01/2024,1
STK5,22/01/2024,1
STK5,23/01/2024,1
STK5,24/01/2024,1.25
STK5,25/01/2024,1.67
STK5,26/01/2024,1
STK5,27/01/2024,1
STK5,28/01/2024,1
STK5,29/01/2024,1
STK5,30/01/2024,1
STK5,31/01/2024,1
STK5,01/02/2024,1
STK5,02/02/2024,1
STK5,03/02/2024,1
STK5,04/02/2024,1
STK5,05/02/2024,1
STK5,06/02/2024,1.18
STK5,07/02/2024,1.25
STK5,08/02/2024,1.57
STK5,09/02/2024,1.59
STK5,10/02/2024,1
STK5,11/02/2024,1.31
STK5,12/02/2024,1
STK5,13/02/2024,1
STK5,14/02/2024,1
STK5,15/02/2024,1.4
STK5,16/02/2024,1
STK5,17/02/2024,1
STK5,18/02/2024,1
STK5,19/02/2024,1.28
STK5,20/02/2024,1.72
STK5,21/02/2024,1.36
STK5,22/02/2024,1
STK5,23/02/2024,1
STK5,24/02/2024,1
STK5,25/02/2024,1
STK5,26/02/2024,1
STK5,27/02/2024,1
STK5,28/02/2024,1.38
STK5,29/02/2024,1
STK5,01/03/2024,1
STK5,02/03/2024,1
STK5,03/03/2024,1
STK5,04/03/2024,1
STK5,05/03/2024,1.4
STK5,06/03/2024,1
STK5,07/03/2024,1.49
STK5,08/03/2024,1.02
STK5,09/03/2024,1
STK5,10/03/2024,1
STK5,11/03/2024,1
STK5,12/03/2024,1
STK5,13/03/2024,1
STK5,14/03/2024,1
STK5,15/03/2024,1
STK5,16/03/2024,1
STK5,17/03/2024,1
STK5,18/03/2024,1
STK5,19/03/2024,1
STK5,20/03/2024,1
STK5,21/03/2024,1
STK5,22/03/2024,1
STK5,23/03/2024,1.46
STK5,24/03/2024,1
STK5,25/03/2024,1
STK5,26/03/2024,1
STK5,27/03/2024,1
STK5,28/03/2024,1
STK5,29/03/2024,1
STK5,30/03/2024,1
STK5,31/03/2024,1
STK5,01/04/2024,1
STK5,02/04/2024,1
STK5,03/04/2024,1
STK5,04/04/2024,1.25
STK5,05/04/2024,1
STK5,06/04/2024,1.05
STK5,07/04/2024,1
STK5,08/04/2024,1
STK5,09/04/2024,1.34
STK5,10/04/2024,1
STK5,11/04/2024,1
STK5,12/04/2024,1.4
STK5,13/04/2024,1.32
STK5,14/04/2024,1
STK5,15/04/2024,1
STK5,16/04/2024,1
STK5,17/04/2024,1
STK5,18/04/2024,1
STK5,19/04/2024,1.37
STK5,20/04/2024,1.78
STK5,21/04/2024,1
STK5,22/04/2024,1
STK5,23/04/2024,1.03
STK5,24/04/2024,1
STK5,25/04/2024,1
STK5,26/04/2024,1
STK5,27/04/2024,1.49
STK5,28/04/2024,1.7
STK5,29/04/2024,1.27
STK5,30/04/2024,1.75
STK5,01/05/2024,1.83
STK5,02/05/2024,1.13
STK5,03/05/2024,1
STK5,04/05/2024,1
STK5,05/05/2024,1
STK5,06/05/2024,1
STK5,07/05/2024,1
STK5,08/05/2024,1
STK5,09/05/2024,1
STK5,10/05/2024,1
STK5,11/05/2024,1.13
STK5,12/05/2024,1
STK5,13/05/2024,1
STK5,14/05/2024,1
STK5,15/05/2024,1
STK5,16/05/2024,1
STK5,17/05/2024,1.03
STK5,18/05/2024,1
STK5,19/05/2024,1.01
STK5,20/05/2024,1
STK5,21/05/2024,1
